Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
BMW 135 M 135i xdrive auto IVA ESPOSTA,https://www.autoscout24.it/annunci/bmw-135-m-135i-xdrive-auto-iva-esposta-benzina-grigio-932f8533-e27d-408c-a2fe-ea15bfb647f4,M135i xDrive,37500.0,39,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 120 i Msport auto,https://www.autoscout24.it/annunci/bmw-120-i-msport-auto-benzina-nero-4a8be33f-5eb4-43d7-8553-51331ab1b662,120i,,15,automatico,2024,Benzina,136.0,Rivenditore,,
"BMW 120 d 48V MSPORT CAMBIO AUTO,CERCHI 18,FARI LED",https://www.autoscout24.it/annunci/bmw-120-d-48v-msport-cambio-auto-cerchi-18-fari-led-elettrica-diesel-nero-bec01595-117e-46c8-a448-3ad2c9bff63e,120d,39500.0,4,automatico,2024,Ibrido,136.0,Rivenditore,,
BMW 128 128ti auto,https://www.autoscout24.it/annunci/bmw-128-128ti-auto-benzina-blu-azzurro-76cd02d8-d0f4-4832-a1db-719ae7405a7d,128ti,37500.0,27,automatico,2022,Benzina,136.0,Rivenditore,,
BMW d Msport,https://www.autoscout24.it/annunci/bmw-118-d-msport-diesel-bianco-1aa14836-e0a7-4022-adc3-f294efb99f20,118d,31900.0,,automatico,,Diesel,136.0,Rivenditore,,
BMW 118 118d 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-118d-5p-msport-diesel-bianco-3016f6fe-1362-49b7-ac64-6385b0d82585,118d,31900.0,17,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 118 118d 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-118d-5p-msport-diesel-bianco-964b6160-a2ae-4efd-bd16-2888e4a35dfd,118d,31900.0,17,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 120 48V MSport Pro auto,https://www.autoscout24.it/annunci/bmw-120-48v-msport-pro-auto-elettrica-benzina-nero-d6cb9edd-5173-4aad-84f7-99acc531ac47,,39900.0,15,automatico,2024,Ibrido,136.0,Rivenditore,,
BMW 135 M 135i xdrive BITURBO 306 CV!!,https://www.autoscout24.it/annunci/bmw-135-m-135i-xdrive-biturbo-306-cv-benzina-grigio-68de70d7-2a60-4a20-b533-991b7daa60e6,M135i xDrive,33790.0,41,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 118 d Msport,https://www.autoscout24.it/annunci/bmw-118-d-msport-diesel-bianco-0c8699f1-babd-41b7-8421-9465456bf9a8,118d,33000.0,25,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 120 120d xdrive Msport auto,https://www.autoscout24.it/annunci/bmw-120-120d-xdrive-msport-auto-diesel-grigio-b57d3763-9e5a-467e-a903-342ada8a6a9f,120d xDrive,32900.0,22,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 135 M 135i xdrive auto,https://www.autoscout24.it/annunci/bmw-135-m-135i-xdrive-auto-benzina-bianco-497532b2-ed3a-49b8-b529-e54c335348c0,M135i xDrive,33000.0,51,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 116 NUOVA SERIE 1 (F70) 116I DCT 150CV MY’ 25,https://www.autoscout24.it/annunci/bmw-116-nuova-serie-1-f70-116i-dct-150cv-my-25-benzina-nero-8790e71e-3731-494d-b8c7-2db1e4600aff,116i,31400.0,1,automatico,2025,Benzina,136.0,Rivenditore,,
BMW 118 i 5p. Msport aut. #PackBlack,https://www.autoscout24.it/annunci/bmw-118-i-5p-msport-aut-packblack-benzina-nero-ad8f0ec0-2d1f-4e55-a045-0d8bab0d5688,118i,30800.0,13,automatico,2024,Benzina,136.0,Rivenditore,,
BMW 118 118d Msport auto,https://www.autoscout24.it/annunci/bmw-118-118d-msport-auto-diesel-grigio-1de7b17c-3277-4880-958b-82b684f4ef74,118d,,14,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 118 118d Msport auto,https://www.autoscout24.it/annunci/bmw-118-118d-msport-auto-diesel-nero-494ee8d1-b356-4f59-b61e-ab1f82ee15e2,118d,,14,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 118 d MSport auto,https://www.autoscout24.it/annunci/bmw-118-d-msport-auto-diesel-bianco-3fa5c709-8c44-443f-b586-d1ed15d4975c,118d,35000.0,100,automatico,2025,Diesel,136.0,Rivenditore,,
BMW 120 120i Msport auto,https://www.autoscout24.it/annunci/bmw-120-120i-msport-auto-benzina-rosso-f5aa534e-8c8e-41e6-bcd9-70792f5e0893,120i,30000.0,12,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 135 Msport 135i xdrive auto,https://www.autoscout24.it/annunci/bmw-135-msport-135i-xdrive-auto-benzina-47bd8d0c-c6f6-43a1-887a-ec44d8299053,,32500.0,47,automatico,2020,Benzina,136.0,Rivenditore,,
BMW 128 TI MSport,https://www.autoscout24.it/annunci/bmw-128-ti-msport-benzina-grigio-a8c67eb9-a16b-4b47-8530-e4960b38f9e1,128ti,30900.0,49,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 120 i 5p. Msport,https://www.autoscout24.it/annunci/bmw-120-i-5p-msport-benzina-nero-b5804cab-9d86-4d96-83ee-70481025e924,120i,32950.0,43,automatico,2022,Benzina,136.0,Rivenditore,,
BMW 135 M 135i 5p xdrive E6,https://www.autoscout24.it/annunci/bmw-135-m-135i-5p-xdrive-e6-benzina-bianco-937a6a24-adb0-46c9-a15f-de8eb4ad5690,M135i xDrive,32600.0,39,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 120 120 5p. MSport Nuovo Modello Navi DAB Park Assist,https://www.autoscout24.it/annunci/bmw-120-120-5p-msport-nuovo-modello-navi-dab-park-assist-elettrica-benzina-blu-azzurro-6c07e115-4370-496e-94af-1e0264e6ac36,,34000.0,10,automatico,2024,Ibrido,136.0,Rivenditore,,
BMW M 135i xdrive auto,https://www.autoscout24.it/annunci/bmw-135-m-135i-xdrive-auto-benzina-grigio-b857f4fc-bda3-45ab-85e6-d6663335a45d,M135i xDrive,35490.0,,automatico,,Diesel,136.0,Rivenditore,,
BMW 135 i xDrive,https://www.autoscout24.it/annunci/bmw-135-i-xdrive-benzina-grigio-af01d240-7bb4-46d7-97f8-961692a48001,,33990.0,57,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 118 118d 5p. Msport Exterior,https://www.autoscout24.it/annunci/bmw-118-118d-5p-msport-exterior-diesel-nero-db35c8f1-316e-4839-a224-0d9bffb57e04,118d,30999.0,42,automatico,2023,Diesel,136.0,Rivenditore,,
"BMW 128 TI 19"" ANDROID AUTO CRUISE ADATTIVO PERK CONTROL",https://www.autoscout24.it/annunci/bmw-128-ti-19-android-auto-cruise-adattivo-perk-control-benzina-nero-f0de5861-bb78-4532-90ad-9f2db4e7c2f0,128ti,30500.0,45,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 120 d 5p. Msport,https://www.autoscout24.it/annunci/bmw-120-d-5p-msport-diesel-bianco-e9f08ee8-eabe-45b3-9f37-6fe002732f91,120d,32950.0,41,automatico,2022,Diesel,136.0,Rivenditore,,
BMW 120 pacchetto M X-DRIVE,https://www.autoscout24.it/annunci/bmw-120-pacchetto-m-x-drive-diesel-grigio-b4c53c1f-1179-47a3-85e0-40692eee1e47,,32000.0,39,automatico,2022,Diesel,136.0,Rivenditore,,
BMW 118 d MSPORT - NUOVO MODELLO,https://www.autoscout24.it/annunci/bmw-118-d-msport-nuovo-modello-diesel-nero-c07075b2-5609-4eda-96b2-5fe75f0205e3,118d,34800.0,9,automatico,2025,Diesel,136.0,Rivenditore,,
"BMW 118 118d MSport auto NUOVO MODELLO 18"" ACC PREMIUMPACK",https://www.autoscout24.it/annunci/bmw-118-118d-msport-auto-nuovo-modello-18-acc-premiumpack-diesel-grigio-ea9a232f-4c47-46b8-8d2f-4ccf663dfa17,118d,34990.0,5,automatico,2025,Diesel,136.0,Rivenditore,,
BMW 116 i M-Sport DCT Restyling MY 25 IN SEDE-PREZZO REALE,https://www.autoscout24.it/annunci/bmw-116-i-m-sport-dct-restyling-my-25-in-sede-prezzo-reale-benzina-bianco-358d8147-d99e-4add-b16d-7d48a0bc32fc,116i,33490.0,19,automatico,,Benzina,136.0,Rivenditore,,
BMW 120 120i Msport auto 2024 156cv camera,https://www.autoscout24.it/annunci/bmw-120-120i-msport-auto-2024-156cv-camera-benzina-grigio-5c1da2bb-c693-49e7-ae04-9b348ead759c,120i,32490.0,7,automatico,2024,Benzina,136.0,Rivenditore,,
BMW 135 M 135i xdrive auto,https://www.autoscout24.it/annunci/bmw-135-m-135i-xdrive-auto-benzina-blu-azzurro-1d8e8744-c88e-4993-ad67-62e895390177,M135i xDrive,32900.0,31,automatico,2020,Benzina,136.0,Rivenditore,,
"BMW 118 i MSPORT/AUTO/TETTO/H&K/MEMO/SEDILI M/19""/HEAD-UP",https://www.autoscout24.it/annunci/bmw-118-i-msport-auto-tetto-h-k-memo-sedili-m-19-head-up-benzina-nero-d0103527-29bc-4c0b-b0ca-53c48bf88bec,118i,33900.0,19,automatico,2024,Benzina,136.0,Rivenditore,,
BMW 120 48V MSport auto,https://www.autoscout24.it/annunci/bmw-120-48v-msport-auto-elettrica-benzina-grigio-f1615961-4873-4799-933e-c47a97aa33a9,,35900.0,6,automatico,2025,Ibrido,136.0,Rivenditore,,
BMW 118 118d M Sport auto m sport plus new modello,https://www.autoscout24.it/annunci/bmw-118-118d-m-sport-auto-m-sport-plus-new-modello-diesel-nero-1566a7f2-88a4-423d-a0f4-d40d39a8f814,118d,34500.0,14,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 120 I M SPORT COCKPIT LED TETTO KAMERA H&K NAVI 19,https://www.autoscout24.it/annunci/bmw-120-i-m-sport-cockpit-led-tetto-kamera-h-k-navi-19-benzina-nero-92894708-c3ac-4bd9-9d47-ecd492f3a3f8,120i,35890.0,13,automatico,2023,Benzina,136.0,Rivenditore,,
BMW 118 d 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-d-5p-msport-diesel-bianco-113190fe-691f-4fe6-ae2f-ce4f7476119a,118d,32890.0,7,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 128 128ti 5p. Msport TETTO + SEDILI GUSCIO,https://www.autoscout24.it/annunci/bmw-128-128ti-5p-msport-tetto-sedili-guscio-benzina-nero-b2b182cd-2af6-4b8c-8874-afda5b246508,128ti,33680.0,47,automatico,2022,Benzina,136.0,Rivenditore,,
BMW 118 118D AUTOMATIC MSPORT,https://www.autoscout24.it/annunci/bmw-118-118d-automatic-msport-diesel-bianco-7e4b7216-86b0-40b6-9fa9-cc4e781736ee,118d,30000.0,42,automatico,2021,Diesel,136.0,Rivenditore,,
BMW 120 d Msport Exterior xdrive auto,https://www.autoscout24.it/annunci/bmw-120-d-msport-exterior-xdrive-auto-diesel-nero-da07aa63-83ab-4fe3-803e-df4be019c405,120d,33800.0,55,automatico,2022,Diesel,136.0,Rivenditore,,
BMW i 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-i-5p-msport-benzina-grigio-917ba391-ca3a-482b-b567-dae4132a1642,118i,31000.0,,automatico,,Benzina,136.0,Rivenditore,,
BMW 135 M 135i xdrive auto 306cv,https://www.autoscout24.it/annunci/bmw-135-m-135i-xdrive-auto-306cv-benzina-bianco-b2c46378-e78b-4057-be46-099ffe32cacd,M135i xDrive,33499.0,43,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 135 M i xdrive auto,https://www.autoscout24.it/annunci/bmw-135-m-i-xdrive-auto-benzina-bianco-47696916-15bd-4da4-995a-9e620adc7d88,,32900.0,45,automatico,2022,Benzina,136.0,Rivenditore,,
BMW 120 d 5p. Msport,https://www.autoscout24.it/annunci/bmw-120-d-5p-msport-diesel-nero-eef9fa32-b0a4-4cb9-8dbe-3b2f3c674bc6,120d,32950.0,47,automatico,2020,Diesel,136.0,Rivenditore,,
BMW 118 M SPORT,https://www.autoscout24.it/annunci/bmw-118-m-sport-diesel-grigio-4f51f580-9ed3-4e4f-856a-42d61848c4e2,,31000.0,22,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 120 120i 5p. Msport TETTO/PELLE/PALETTE/PACK NERO,https://www.autoscout24.it/annunci/bmw-120-120i-5p-msport-tetto-pelle-palette-pack-nero-benzina-grigio-2bc294fa-9aea-452c-9b96-417c991afddf,120i,36900.0,28,automatico,2021,Benzina,136.0,Rivenditore,,
BMW 118 118d Msport auto SOLO 12.000 km garanzia 5/2026,https://www.autoscout24.it/annunci/bmw-118-118d-msport-auto-solo-12-000-km-garanzia-5-2026-diesel-grigio-9ad3b679-9506-40e1-8538-34f999696527,118d,32800.0,12,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 125 Serie 1 F40 128ti auto,https://www.autoscout24.it/annunci/bmw-125-serie-1-f40-128ti-auto-benzina-nero-cb8e2312-6f9f-49c4-8489-160a31529a33,128ti,35900.0,35,automatico,2022,Benzina,136.0,Rivenditore,,
BMW 118 118d Msport Exterior auto *Da ordinare,https://www.autoscout24.it/annunci/bmw-118-118d-msport-exterior-auto-da-ordinare-diesel-grigio-f04d26d5-6407-4a5d-8a24-aa6bfc9927ff,118d,34900.0,12,automatico,2023,Diesel,136.0,Rivenditore,,
"BMW 118 118d M SPORT PRO auto CERCHI 19""+ FRENI M SPORT",https://www.autoscout24.it/annunci/bmw-118-118d-m-sport-pro-auto-cerchi-19-freni-m-sport-diesel-86435cee-74f4-4f58-8e30-cec1bc4e2c99,118d,35000.0,13,automatico,2023,Diesel,136.0,Rivenditore,,
BMW 118 d Msport auto,https://www.autoscout24.it/annunci/bmw-118-d-msport-auto-diesel-nero-c3682d39-57e3-43fd-9218-982187403ffe,118d,31900.0,51,automatico,2023,Diesel,136.0,Rivenditore,,
BMW 118 Serie 1 F70 118d MSport Pro auto,https://www.autoscout24.it/annunci/bmw-118-serie-1-f70-118d-msport-pro-auto-diesel-grigio-4c9d94d5-5869-4423-afd4-dc0dbe33f549,118d,33900.0,8,automatico,2024,Diesel,136.0,Rivenditore,,
BMW 120 120d Msport Exterior auto,https://www.autoscout24.it/annunci/bmw-120-120d-msport-exterior-auto-diesel-nero-caadd35b-a003-4deb-9266-7ed37772310c,120d,31990.0,44,automatico,2023,Diesel,136.0,Rivenditore,,
BMW 118 i 5p. Msport *TETTO APRIBILE/H&K/MEMO SEDILI/19''*,https://www.autoscout24.it/annunci/bmw-118-i-5p-msport-tetto-apribile-h-k-memo-sedili-19-benzina-nero-03b2f254-b905-4fc7-a76b-b645c514c5bf,118i,32490.0,24,automatico,2024,Benzina,136.0,Rivenditore,,
BMW 128 ti 5p. Msport Pro Aut.,https://www.autoscout24.it/annunci/bmw-128-ti-5p-msport-pro-aut-benzina-blu-azzurro-e3398015-036a-4ed2-a88e-2213cd20733a,128ti,34900.0,12,automatico,2022,Benzina,136.0,Rivenditore,,
BMW 120 48V MSport Design auto SEDILI SPORTIVI NUOVO MOD.,https://www.autoscout24.it/annunci/bmw-120-48v-msport-design-auto-sedili-sportivi-nuovo-mod-elettrica-benzina-grigio-5b2d66f8-64ad-4a4c-98b8-9b5d43a23345,,35490.0,3,automatico,2025,Ibrido,136.0,Rivenditore,,
BMW 118 Serie 1 F40 118d Msport auto,https://www.autoscout24.it/annunci/bmw-118-serie-1-f40-118d-msport-auto-diesel-grigio-a49bec6d-8aed-4303-bc18-6dbf448f2b2c,118d,30500.0,30,automatico,2022,Diesel,136.0,Rivenditore,,
BMW 120 F40 Benzina 120i Msport auto,https://www.autoscout24.it/annunci/bmw-120-f40-benzina-120i-msport-auto-benzina-grigio-21134ae5-38a3-4c85-89cf-ed922254e509,120i,34900.0,22,automatico,2023,Benzina,136.0,Rivenditore,,
