Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
Audi A3 Sportback 40 TFSI-E 204CV Stronic Sline,https://www.autoscout24.it/annunci/audi-a3-sportback-40-tfsi-e-204cv-stronic-sline-elettrica-benzina-grigio-54a12a28-5fd7-46d1-afad-dd02e62d16ad,40 TFSI,39900.0,10311,automatico,2024,Ibrido,110.0,Rivenditore,21100,varese
Audi A3 sportback 35 2.0 tdi s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-tronic-diesel-blu-azzurro-616aa660-e0d6-4a08-a7ed-1a5731368228,,36800.0,6672,automatico,2024,Diesel,110.0,Rivenditore,20057,assago
Audi A3 Sedan 35 2.0 tdi S line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sedan-35-2-0-tdi-s-line-edition-s-tronic-diesel-blu-azzurro-4f8711fa-0df2-4235-82d5-d926edebcffc,,35800.0,11373,automatico,2024,Diesel,110.0,Rivenditore,20143,milano
Audi A3 sportback 40 1.4 tfsi e business advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-40-1-4-tfsi-e-business-advanced-s-tronic-elettrica-benzina-nero-76d6053f-d178-45a8-80aa-94da5972ea3e,,37900.0,7615,automatico,2024,Ibrido,110.0,Rivenditore,178,roma
Audi A3 sportback 2.0 tdi s line edition 116cv,https://www.autoscout24.it/annunci/audi-a3-sportback-2-0-tdi-s-line-edition-116cv-diesel-verde-e37fc021-d2ec-4731-b223-ffa67b2d9a22,,37200.0,,manuale,,Diesel,110.0,Rivenditore,10073,cirie
Audi A3 SPB TDI 110 kW S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-tdi-110-kw-s-tronic-business-diesel-argento-3bd39eee-ec8e-4f31-9558-b7e51141d2c6,,34940.0,,automatico,,Diesel,110.0,Rivenditore,40066,pieve cento
Audi A3 Sportback 35 tdi S line s-tronic NUOVO MODELLO,https://www.autoscout24.it/annunci/audi-a3-sportback-35-tdi-s-line-s-tronic-nuovo-modello-diesel-bianco-8dbbd7be-a23b-423b-ae51-bd74d34c3ee9,35 TDI,38900.0,6000,automatico,2024,Diesel,110.0,Rivenditore,63039,
Audi A3 4ª serie SPB 45 TFSI e S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-4-serie-spb-45-tfsi-e-s-tronic-s-line-edition-elettrica-benzina-bianco-0d93c10f-abdb-483e-acfc-5c524cbea288,45 TFSI,,18550,automatico,2024,Ibrido,110.0,Rivenditore,16161,genova
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-business-advanced-elettrica-benzina-d18d0ab0-968f-4610-84f0-f54749794bf4,40 TFSI,35900.0,14100,automatico,2024,Ibrido,110.0,Rivenditore,37047,san bonifacio
Audi A3 SPB 35 TDI S tronic S Line #Tetto.Apr#NEWMODEL,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-tetto-apr-newmodel-diesel-nero-c4a21260-1909-450a-8ed1-8788dd6c1360,35 TDI,39700.0,10,automatico,2025,Diesel,110.0,Rivenditore,30035,mirano
Audi A3 allstreet 35 TFSI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-allstreet-35-tfsi-s-tronic-business-advanced-elettrica-benzina-nero-fbd59841-1880-4f0e-a0b0-483fd634d09e,35 TFSI,39990.0,10,automatico,2024,Ibrido,110.0,Rivenditore,17100,savona
Audi A3 SPB 35 TDI 150CV S tronic S Line Edition,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-150cv-s-tronic-s-line-edition-diesel-grigio-a0605174-e4b2-433b-ad0e-dff8a735b9a3,35 TDI,38990.0,1,automatico,2025,Diesel,110.0,Rivenditore,80078,pozzuoli
Audi A3 allstreet TFSI 110 kW S tronic Business,https://www.autoscout24.it/annunci/audi-a3-allstreet-tfsi-110-kw-s-tronic-business-elettrica-benzina-argento-bbc2c8d2-e2a2-4c35-a854-fd46c4736ac4,,36290.0,,automatico,,Ibrido,110.0,Rivenditore,40066,pieve cento
Audi A3 Sportback advanced 35 TDI S tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-advanced-35-tdi-s-tronic-diesel-bianco-6a29acf8-ffff-4a3d-acef-209acb511aa2,35 TDI,38800.0,9382,automatico,2024,Diesel,110.0,Rivenditore,16152,genova
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-business-advanced-elettrica-benzina-nero-488ff399-7de4-4104-814d-3ad7c70d1cad,40 TFSI,37700.0,11,automatico,2024,Ibrido,110.0,Rivenditore,70019,triggiano
Audi A3 A3 Sportback 35 2.0 tdi S line Edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-bianco-4fdcbdf2-d601-4b0f-98d3-a156918eb577,,36400.0,11797,automatico,2024,Diesel,110.0,Rivenditore,89040,agnana calabra
Audi A3 Sportback 30TFSI 116CV S tronic Business,https://www.autoscout24.it/annunci/audi-a3-sportback-30tfsi-116cv-s-tronic-business-elettrica-benzina-bianco-7dc933d2-6e3e-4d4d-9c41-d56e4423331a,30 TFSI,34900.0,,automatico,,Ibrido,110.0,Rivenditore,37139,verona
Audi A3 sportback 30 2.0 tdi business advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-business-advanced-s-tronic-diesel-blu-azzurro-34424ed6-3f5f-4a68-adc2-c043db11e235,,33200.0,10664,automatico,2024,Diesel,110.0,Rivenditore,20057,assago
Audi A3 sedan 1.5 tfsi mhev s line edition 150cv s-tronic,https://www.autoscout24.it/annunci/audi-a3-sedan-1-5-tfsi-mhev-s-line-edition-150cv-s-tronic-elettrica-benzina-nero-1311d407-6b5d-492b-b3b8-7ec2cd215848,,,,automatico,,Ibrido,110.0,Rivenditore,39100,bolzano
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-business-advanced-elettrica-benzina-nero-5b851bff-2ebb-47fa-a5b6-2860475e55ba,40 TFSI,,100,automatico,2024,Ibrido,110.0,Rivenditore,40138,bologna
Audi A3 allstreet 35 2.0 tdi business s-tronic,https://www.autoscout24.it/annunci/audi-a3-allstreet-35-2-0-tdi-business-s-tronic-diesel-grigio-bada4e65-519e-48a5-b450-72886ecfa462,,,10082,automatico,2024,Diesel,110.0,Rivenditore,35129,padova
Audi A3 SPB 35 TFSI S TRONIC S LINE NAVI TETTO KAMERA LED,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-s-line-navi-tetto-kamera-led-elettrica-benzina-nero-ad460c76-2193-48ec-b612-d2bd4d95a58f,35 TFSI,,8900,automatico,2024,Ibrido,110.0,Rivenditore,43,ciampino
Audi A3 SPB 35 TDI S tronic S line edition - LED+CERCHI 1,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-edition-led-cerchi-1-diesel-bianco-f40f7ed1-c6d1-4b15-b880-d2d255e2151c,35 TDI,33500.0,14808,automatico,2024,Diesel,110.0,Rivenditore,20099,sesto san giovanni
Audi A3 A3Sportback 35 2.0 tdi S line Edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-blu-azzurro-958324d1-09bb-4bc5-81c8-ff79c26ea4ea,,35400.0,19670,automatico,2024,Diesel,110.0,Rivenditore,13012,borgo vercelli
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-business-advanced-elettrica-benzina-nero-8133e457-2906-4494-a1a4-9076ed5d3cad,40 TFSI,,100,automatico,2024,Ibrido,110.0,Rivenditore,40138,bologna
Audi A3 sportback 35 2.0 tdi s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-tronic-diesel-blu-azzurro-1fc72bdc-2e65-4682-994f-50a3f56d4f92,,36800.0,6672,automatico,2024,Diesel,110.0,Rivenditore,27029,vigevano
Audi A3 sportback 35 2.0 tdi s line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-bianco-f55c12ad-9776-4791-a4c7-aba0f0aa4258,,,16952,automatico,2024,Diesel,110.0,Rivenditore,26900,lodi
Audi A3 A3 Sportback 2.0 tdi Business 150cv s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-2-0-tdi-business-150cv-s-tronic-diesel-nero-fa12f50e-3200-49a9-9045-a599dd9636b0,,37000.0,13400,automatico,2024,Diesel,110.0,Rivenditore,10038,verolengo
Audi A3 Sportback 1.5 TFSI Business 110kW (150CV) S tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-1-5-tfsi-business-110kw-150cv-s-tronic-benzina-bianco-21e896e8-9ca7-4043-a939-e31dd28d7b37,,34500.0,17500,automatico,2024,Benzina,110.0,Rivenditore,24060,adrara san martino
Audi A3 A3 Sedan 2.0 tdi S line edition 150cv s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sedan-2-0-tdi-s-line-edition-150cv-s-tronic-diesel-d4905af0-98eb-4893-a3cb-351a1ab1199a,,34900.0,17000,automatico,2024,Diesel,110.0,Rivenditore,76121,barletta
Audi A3 sportback 1.5 tfsi mhev business advanced 116cv s-,https://www.autoscout24.it/annunci/audi-a3-sportback-1-5-tfsi-mhev-business-advanced-116cv-s-elettrica-benzina-grigio-79f70b23-7f0d-440d-9c64-de406ee6844c,,35100.0,,automatico,,Ibrido,110.0,Rivenditore,10073,cirie
Audi A3 SPB 35 TDI S tronic S line edition pack nero plus,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-edition-pack-nero-plus-diesel-nero-ecacb2e7-57fe-4bd9-afaa-edf63118d316,35 TDI,36500.0,19466,automatico,2024,Diesel,110.0,Rivenditore,72013,ceglie messapica
Audi A3 A3 SPB 35 TFSI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-s-tronic-business-advanced-elettrica-benzina-nero-6e086e69-15d7-4ba6-a363-139013a86c78,35 TFSI,39900.0,3285,automatico,2024,Ibrido,110.0,Rivenditore,80058,torre annunziata
Audi A3 Sportback 35 2.0 tdi S line Edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-grigio-7381f4b2-7bcf-4c1b-bd98-510f6cbb8c3f,,35800.0,14615,automatico,2024,Diesel,110.0,Rivenditore,20126,milano
Audi A3 SPB 35 TFSI Identity Black,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-identity-black-benzina-blu-azzurro-03f36aa8-146b-4237-8c8c-be7efca92dda,35 TFSI,35000.0,14500,manuale,2024,Benzina,110.0,Rivenditore,54100,massa
Audi A3 sportback 35 1.5 tfsi mhev business advanced s-tro,https://www.autoscout24.it/annunci/audi-a3-sportback-35-1-5-tfsi-mhev-business-advanced-s-tro-elettrica-benzina-nero-ac1def88-b062-43a9-894d-9331457003d4,,35500.0,17,automatico,2025,Ibrido,110.0,Rivenditore,10073,cirie
Audi A3 allstreet 35 TDI S tronic Identity Contrast,https://www.autoscout24.it/annunci/audi-a3-allstreet-35-tdi-s-tronic-identity-contrast-diesel-verde-c62f9efe-b611-46ef-b986-7e6182d657cb,35 TDI,39900.0,15750,automatico,2024,Diesel,110.0,Rivenditore,83039,pratola serra
Audi A3 Sportback 35 2.0 tdi S line Edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-nero-34d1071c-6d06-42f4-ac06-0241d7b787cc,,35500.0,14415,automatico,2024,Diesel,110.0,Rivenditore,20126,milano
Audi A3 35 TSFI MHEV Business Adavnced *NUOVA KM-0*,https://www.autoscout24.it/annunci/audi-a3-35-tsfi-mhev-business-adavnced-nuova-km-0-elettrica-benzina-nero-adef0d3f-98af-4eb8-8bd5-429788b70a83,,38900.0,21,automatico,2025,Ibrido,110.0,Rivenditore,25132,brescia
Audi A3 Sedan 35 TDI S tronic,https://www.autoscout24.it/annunci/audi-a3-sedan-35-tdi-s-tronic-diesel-blu-azzurro-68d8ad6e-ddd3-4e79-963f-44a2826e046f,35 TDI,39900.0,10,automatico,2024,Diesel,110.0,Rivenditore,41126,modena
Audi A3 Sportback 35 2.0 tdi S line Edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-grigio-434a8125-a65e-4b54-a6b6-ac6d95b10ccb,,35800.0,14615,automatico,2024,Diesel,110.0,Rivenditore,20143,milano
Audi A3 SPB 35 TFSI S tronic Sline RESTYLING TETTO PROMO,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-sline-restyling-tetto-promo-elettrica-benzina-nero-8c3f989b-f9da-48e1-8581-dd91da34a933,35 TFSI,35500.0,10700,automatico,2024,Ibrido,110.0,Rivenditore,47822,santarcangelo romagna
Audi A3 SPB 35 TDI S tronic S line RESTYLING TETTO PROMO,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-restyling-tetto-promo-diesel-nero-a20a93d6-0e6c-4c57-aa00-2fed3847bf67,35 TDI,36500.0,8600,automatico,2024,Diesel,110.0,Rivenditore,47822,santarcangelo romagna
Audi A3 sportback 35 2.0 tdi s line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-blu-azzurro-ccfd6a39-8fcb-4cb9-ba32-ed00f776a059,,33900.0,15477,automatico,2024,Diesel,110.0,Rivenditore,20057,assago
Audi A3 SPB 35 TDI S tronic S line edition - LED+NAVI,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-edition-led-navi-diesel-blu-azzurro-99bb9ccd-9a0a-4cc8-b99d-510557bac462,35 TDI,36900.0,11316,automatico,2024,Diesel,110.0,Rivenditore,20099,sesto san giovanni
Audi A3 Sedan TDI 85 kW Business,https://www.autoscout24.it/annunci/audi-a3-sedan-tdi-85-kw-business-diesel-argento-34fe8b87-d9f2-4830-a96a-a25a48e6adda,,32440.0,,manuale,,Diesel,110.0,Rivenditore,40066,pieve cento
Audi A3 Sportback 35 2.0 tdi S line Edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-ba2dcfd1-dbbd-4bdd-ad34-a67f5a9b47ab,,35800.0,19042,automatico,2024,Diesel,110.0,Rivenditore,20143,milano
"Audi A3 SPB 35 TFSI S tronic Business Advanced - ""PREZZO",https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-business-advanced-prezzo-elettrica-benzina-nero-32bae8ec-0302-4329-b83c-7f35ae4f525b,35 TFSI,36900.0,10,automatico,2025,Ibrido,110.0,Rivenditore,22060,arosio
Audi A3 sedan 35 2.0 tdi s line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sedan-35-2-0-tdi-s-line-edition-s-tronic-diesel-grigio-4e97bf61-8b0c-43bf-8651-4224dc2b4f63,,39900.0,1,automatico,2024,Diesel,110.0,Rivenditore,35129,padova
Audi A3 sportback 40 2.0 tdi advanced quattro s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-40-2-0-tdi-advanced-quattro-s-tronic-diesel-argento-2cebc607-84d0-4640-8e8e-75d43c8c6063,,37900.0,7876,automatico,2022,Diesel,110.0,Rivenditore,27029,vigevano
Audi A3 SPB 45 TFSI e S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-spb-45-tfsi-e-s-tronic-s-line-edition-elettrica-benzina-nero-793d48f8-88b4-4c92-93e6-08f20a667d00,45 TFSI,39990.0,5620,automatico,2024,Ibrido,110.0,Rivenditore,40066,pieve cento
Audi A3 SPB 30 TFSI S tronic Business Advanced - CHIAVE C,https://www.autoscout24.it/annunci/audi-a3-spb-30-tfsi-s-tronic-business-advanced-chiave-c-elettrica-benzina-nero-2de57461-1370-4442-b89a-6071b234059f,30 TFSI,34900.0,1,automatico,2025,Ibrido,110.0,Rivenditore,20099,sesto san giovanni
Audi A3 SPB 45 TFSI e S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-spb-45-tfsi-e-s-tronic-s-line-edition-elettrica-benzina-nero-5bd123ea-4bb9-47c6-81b0-0b7a87a532bd,45 TFSI,38900.0,5620,automatico,2024,Ibrido,110.0,Rivenditore,40138,bologna
Audi A3 SPORTBACK 45 TFSIe S-TRONIC S-LINE EDITION,https://www.autoscout24.it/annunci/audi-a3-sportback-45-tfsie-s-tronic-s-line-edition-elettrica-benzina-argento-71542619-8475-4620-8f80-cb128b852b99,45 TFSI,37900.0,11300,automatico,2024,Ibrido,110.0,Rivenditore,31015,conegliano
Audi A3 SPB 35 TFSI S tronic Sline RESTYLING TETTO PROMO,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-sline-restyling-tetto-promo-elettrica-benzina-nero-92454f67-4cbe-40bf-a977-801cb5ab0d1e,35 TFSI,35900.0,10200,automatico,2024,Ibrido,110.0,Rivenditore,30035,mirano
Audi A3 SPB 35 TDI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-edition-diesel-grigio-d17f43cb-5f00-45fd-8225-86e03793fd4e,35 TDI,37990.0,19310,automatico,2024,Diesel,110.0,Rivenditore,86081,agnone
Audi A3 Sportback 35 2.0 TDI S line edition S tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-blu-azzurro-a2a897fb-b002-418e-8ed1-0d8d2c884ed8,,33900.0,16539,automatico,2024,Diesel,110.0,Rivenditore,25135,brescia
Audi A3 Sportback 35 1.5 tfsi Business Advanced,https://www.autoscout24.it/annunci/audi-a3-sportback-35-1-5-tfsi-business-advanced-benzina-nero-07c717fd-f822-44a4-b496-0281472467e3,,39500.0,16,automatico,2025,Benzina,110.0,Rivenditore,24060,adrara san martino
Audi A3 SPB 40 TFSI e S tronic Identity Black,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-identity-black-elettrica-benzina-nero-63980090-bfbf-4302-8020-16e3e8d99f3b,40 TFSI,38900.0,11,automatico,2024,Ibrido,110.0,Rivenditore,70019,triggiano
Audi A3 SPB 35 TFSI S-TR.2XS-LINE EDITION MMI CRUISE FULL!,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tr-2xs-line-edition-mmi-cruise-full-elettrica-benzina-nero-7e4be189-6a2c-4a32-a163-0d19636eb7f0,35 TFSI,35900.0,11000,automatico,2024,Ibrido,110.0,Rivenditore,25135,brescia
"Audi A3 SPB 35 TFSI S tronic S line Camera 17"" Cockpit",https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-s-line-camera-17-cockpit-elettrica-benzina-nero-6a781b7b-9be5-4e3d-8634-f3e480d57375,35 TFSI,36100.0,13900,automatico,2024,Ibrido,110.0,Rivenditore,47899,
Audi A3 SPB 35 TFSI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-s-line-edition-elettrica-benzina-nero-56f1c2cd-9a66-492f-b599-327364358acd,35 TFSI,36950.0,1,automatico,2025,Ibrido,110.0,Rivenditore,31049,valdobbiadene
Audi A3 Sportback 35 2.0 tdi S line Edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-grigio-a1b49471-b43d-42ac-a6ec-112e114db9d1,,35800.0,16769,automatico,2024,Diesel,110.0,Rivenditore,20143,milano
Audi A3 SPB 35 TDI S tronic S line edition pack nero plus,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-edition-pack-nero-plus-diesel-nero-1d95e8e4-c4e8-4df3-9674-e2c31932429a,35 TDI,36800.0,11835,automatico,2024,Diesel,110.0,Rivenditore,72013,ceglie messapica
Audi A3 SPB 35 TDI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-edition-diesel-c29e28f2-872a-4499-8a35-e569c031f84f,35 TDI,37590.0,1,automatico,2025,Diesel,110.0,Rivenditore,22100,como
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-business-advanced-elettrica-benzina-grigio-4ae8c811-1544-4427-b632-83bfb2e3d6e6,40 TFSI,36900.0,5261,automatico,2024,Ibrido,110.0,Rivenditore,40066,pieve cento
Audi A3 Sportback 35 2.0 tdi S line Edition s-tronic  KM 0,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-km-0-diesel-bianco-ab878dbd-7609-48b7-9bad-fd97910f4c73,,38970.0,10,automatico,2024,Diesel,110.0,Rivenditore,71,pomezia
Audi A3 sportback 35 2.0 tdi s line edition s tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-blu-azzurro-c81dc3f4-a41c-41fd-bc67-1a9a6b484cb7,,35700.0,19600,automatico,2024,Diesel,110.0,Rivenditore,30174,venezia
Audi A3 SPB 35 TFSI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-s-line-edition-benzina-giallo-55f61f61-36bc-4da9-845a-8fbccb75803c,35 TFSI,39300.0,10,automatico,2023,Benzina,110.0,Rivenditore,41051,castelnuovo rangone
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-business-advanced-elettrica-benzina-bianco-18d44155-a787-439a-9ee4-a3343346ebe2,40 TFSI,,100,automatico,2024,Ibrido,110.0,Rivenditore,40138,bologna
Audi A3 Sedan TFSI 85 kW S tronic,https://www.autoscout24.it/annunci/audi-a3-sedan-tfsi-85-kw-s-tronic-elettrica-benzina-argento-4b118ab7-1afb-4324-af94-c6a73d7d0a45,,31100.0,,automatico,,Ibrido,110.0,Rivenditore,40066,pieve cento
Audi A3 Sportback 35 2.0 tdi S line Edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-bianco-e3926f1b-ac07-46ff-b973-08a048fab0fb,,35800.0,11497,automatico,2024,Diesel,110.0,Rivenditore,20126,milano
Audi A3 Sedan 30TFSI 116CV S tronic Business,https://www.autoscout24.it/annunci/audi-a3-sedan-30tfsi-116cv-s-tronic-business-elettrica-benzina-bianco-9fcc2416-8ede-4b6a-9c46-41733400bca1,30 TFSI,35900.0,,automatico,,Ibrido,110.0,Rivenditore,37139,verona
Audi A3 Sportback 45TFSIe 245CV S tronic S line Edition,https://www.autoscout24.it/annunci/audi-a3-sportback-45tfsie-245cv-s-tronic-s-line-edition-elettrica-benzina-blu-azzurro-ef442b79-96e6-4f19-9182-1593f75dccb7,45 TFSI,37900.0,15872,automatico,2023,Ibrido,110.0,Rivenditore,37139,verona
Audi A3 Sportback 35 2.0 tdi S line Edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-grigio-26f7b8bd-1072-45af-a413-70f9fc76b94a,,35800.0,16769,automatico,2024,Diesel,110.0,Rivenditore,20126,milano
Audi A3 SPB 35 TDI S tronic S line RESTYLING TETTO PROMO,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-restyling-tetto-promo-diesel-grigio-51c67b39-0910-4e66-8a7f-2ba48488d303,35 TDI,36500.0,10750,automatico,2024,Diesel,110.0,Rivenditore,30035,mirano
Audi A3 SPB 35 TFSI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-business-advanced-elettrica-benzina-grigio-8bf524ba-b943-4489-960f-b5d981395280,35 TFSI,35900.0,15,automatico,2025,Ibrido,110.0,Rivenditore,40055,castenaso
Audi A3 SPB New Model 35 TDI S tronic S line edition Tetto,https://www.autoscout24.it/annunci/audi-a3-spb-new-model-35-tdi-s-tronic-s-line-edition-tetto-diesel-verde-16cf2a3d-b032-461d-8dac-8107ae7835eb,35 TDI,38250.0,7566,automatico,2024,Diesel,110.0,Rivenditore,35129,padova
Audi A3 sportback 2.0 tdi s line edition 150cv s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-2-0-tdi-s-line-edition-150cv-s-tronic-diesel-grigio-384d73eb-2b49-4dd8-998b-8a7c6c58133c,,37900.0,19259,automatico,2024,Diesel,110.0,Rivenditore,20057,assago
Audi A3 sportback 35 2.0 tdi s line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-line-edition-s-tronic-diesel-blu-azzurro-6009a8ec-8c09-4a69-990f-373187831f8a,,34900.0,14345,automatico,2024,Diesel,110.0,Rivenditore,35129,padova
Audi A3 SPB 35TDI S tronic S line -MATRIX e TETTO APRIBILE,https://www.autoscout24.it/annunci/audi-a3-spb-35tdi-s-tronic-s-line-matrix-e-tetto-apribile-diesel-grigio-d5f3ce48-90a1-4e04-8c58-5a443b36d3f0,35 TDI,38300.0,8600,automatico,2024,Diesel,110.0,Rivenditore,35010,borgoricco
Audi A3 SPB TFSI 110 kW S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-tfsi-110-kw-s-tronic-business-elettrica-benzina-argento-64bdc647-9bec-4c27-afbe-82b7f6b50e13,,33970.0,,automatico,,Ibrido,110.0,Rivenditore,40066,pieve cento
