Annuncio,Link,Prezzo,Anni,Immatricolazione,Chilometraggio,Cambio,Carburante,CV,Allestimento,Allestimento_unificato,Modello,Venditore,Distanza,Comune,CAP,Regione,Area
Audi A3  - a3 sportback 35 2.0 tdi s line edition s-tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2024-4df8ccc38cfacc47?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D36,36500,1,2024,21,automatico,Diesel,150,S line,Sport,,Rivenditore,177,milano,20126,Lombardia,Nord-ovest
Audi A3  - a3 sportback 35 2.0 tdi s line edition s-tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2024-361ad5f8cdada7d5?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D36,36500,1,2024,31,automatico,Diesel,150,S line,Sport,,Rivenditore,177,milano,20126,Lombardia,Nord-ovest
Audi A3  - a3 sportback 35 2.0 tdi s line edition s-tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2024-3fbaff806becd746?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D36,36500,1,2024,19,automatico,Diesel,150,S line,Sport,,Rivenditore,177,milano,20126,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-dca6a6fa6fe1376f?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D36,36700,1,2024,28,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,251,masserano,13866,Piemonte,Nord-ovest
Audi A3 SPB 35 TDI S tronic S line edition pack nero plus,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-a541644e9ba4871e?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D36,36800,1,2024,11,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,687,ceglie messapica,72013,Puglia,Sud
Audi A3  - a3 sportback 35 2.0 tdi s line edition s-tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2024-29928fabc875962f?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D36,36800,1,2024,26,automatico,Diesel,150,S line,Sport,,Rivenditore,177,milano,20126,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI S tronic S line edition pack nero plus,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-1cc32aa0ebf1be56?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D36,36900,1,2024,15,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,687,ceglie messapica,72013,Puglia,Sud
Audi A3 SPB 35 TFSI S TRONIC S LINE 18 5 ANNI GARANZIA,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-5f6fd7df108266b5?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D36,36900,2,2023,26,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,132,rimini,47923,Emilia-Romagna,Nord-est
Audi A3 sportback 35 1.5 tfsi mhev business advanced s tronic,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-ibrida-2025-78602371858b00a4?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D36,36900,0,2025,10,automatico,Benzina,150,Business Advanced,Middle,,Rivenditore,121,brescia,25123,Lombardia,Nord-ovest
Audi A3 allstreet 35 TDI S tronic Business,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2025-b2ae9b41b3079b44?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,36900,0,2025,10,automatico,Diesel,150,Business,Base,35 TDI,Rivenditore,270,san mauro torinese,10156,Piemonte,Nord-ovest
Audi A3 SPB 40 TDI quattro S-tronic S-line GANCIO TRAINO,https://autosupermarket.it/annunci/audi-a3-40-tdi-diesel-2022-eb0c0d606793d801?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,36990,3,2022,30,automatico,Diesel,200,S line,Sport,40 TDI,Rivenditore,214,savona,17100,Liguria,Nord-ovest
Audi A3 SPB 35 TFSI,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-6c2267942cba3151?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37000,2,2023,40,manuale,Benzina,150,S,Performance,35 TFSI,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
Audi A3 allstreet 1.5 tfsi mhev 48v 150cv business s tronic,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-ibrida-2024-ad45a078f02ad06a?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37400,1,2024,7,automatico,Benzina,150,Business,Base,,Rivenditore,101,cremona,26100,Lombardia,Nord-ovest
Audi A3 SPB 35 TFSI S tronic S line edition Black Line,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2024-c3d11541e327b45d?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37450,1,2024,28,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,162,feltre,32032,Veneto,Nord-est
Audi A3 SPB 35 TFSI S TRONIC S LINE 18 5 ANNI GARANZIA,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-3e24dc86d6b7aa33?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37490,2,2023,29,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,132,rimini,47923,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TDI S tronic S line-RESTYLING-TETTO-PREZZO,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-b8272dd813ebd49c?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37500,1,2024,10,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,124,santarcangelo romagna,47822,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TDI S tronic S line -RESTYLING-TETTO-PREZZ,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-2af1c048e1426e4d?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37500,1,2024,5,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,124,santarcangelo romagna,47822,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TDI S tronic S line -RESTYLING-TETTO-PREZZ,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-39946b69e184f525?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37500,1,2024,10,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,119,mirano,30035,Veneto,Nord-est
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2021-db2f1fd6794a7343?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37500,4,2021,32,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,83,vo,35030,Veneto,Nord-est
Audi A3 SPB 35 TFSI S tronic S line RESTYLING TETTO,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2024-a36104810d0e73a8?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37500,1,2024,10,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,119,mirano,30035,Veneto,Nord-est
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2025-3df6d879a672505b?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37590,0,2025,0,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,205,como,22100,Lombardia,Nord-ovest
Audi A3 SPB New Model 35 TDI S tronic S line edition Tetto,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-eac5aac09ac4d075?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37650,1,2024,9,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,162,feltre,32032,Veneto,Nord-est
Audi A3 SPB New Model 35 TDI S tronic S line edition Tetto,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-dcfd549b800b0ec5?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37650,1,2024,11,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,162,feltre,32032,Veneto,Nord-est
Audi A3 SPB New Model 35 TDI S tronic S line edition Tetto,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-1cca857303e0adc3?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37650,1,2024,10,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,162,feltre,32032,Veneto,Nord-est
Audi A3 SPB New Model 35 TDI S tronic S line edition Tetto,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-01e6764229d6ffb9?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D37,37650,1,2024,10,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,162,feltre,32032,Veneto,Nord-est
Audi A3 SPORTBACK 45 TFSIe S-TRONIC S-LINE EDITION,https://autosupermarket.it/annunci/audi-a3-45-tfsi-ibrida-2024-82b81cafcc808b29?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37900,1,2024,11,automatico,Benzina,150,S line,Sport,45 TFSI,Rivenditore,169,san fior,31020,Veneto,Nord-est
Audi A3 SPB 35 TDI S tronic S line edition #Port.Elettrico,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-4cd083a854385090?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37900,1,2024,18,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,119,mirano,30035,Veneto,Nord-est
Audi A3 sportback 30 1.5 tfsi mhev business advanced s tronic,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-ibrida-2024-a800fa2cfe1aad10?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37900,1,2024,7,automatico,Benzina,116,Business Advanced,Middle,,Rivenditore,121,brescia,25123,Lombardia,Nord-ovest
Audi A3 sportback 30 1.5 tfsi mhev business advanced s tronic,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-ibrida-2024-b6130069bbbf8a88?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37900,1,2024,7,automatico,Benzina,116,Business Advanced,Middle,,Rivenditore,101,cremona,26100,Lombardia,Nord-ovest
Audi A3 sedan 1.5 tfsi mhev 48v 150cv s line edition s tronic,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-ibrida-bf05fa853a13aacf?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37900,0,2025,10,automatico,Benzina,150,S line,Sport,,Rivenditore,121,brescia,25123,Lombardia,Nord-ovest
Audi A3 sportback 1.5 tfsi mhev 48v 150cv business advanced s tronic,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-ibrida-2024-90226fc201bc2b75?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37900,1,2024,6,automatico,Benzina,150,Business Advanced,Middle,,Rivenditore,121,brescia,25123,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-9ef074238806d35a?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37980,1,2024,17,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,162,feltre,32032,Veneto,Nord-est
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-258abce65d6db690?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37980,1,2024,16,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,162,feltre,32032,Veneto,Nord-est
Audi A3 A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-baf117e60f4816aa?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37990,1,2024,19,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,412,agnone,86081,Molise,Sud
Audi A3 SPORTBACK 35 TDI S TRONIC S LINE BLACK PACK,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-deee82ae727fe6e4?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,37990,1,2024,9,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,132,rimini,47923,Emilia-Romagna,Nord-est
Audi A3 sedan 2.0 tdi 150cv s line edition s tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-08aafbf2a2d691a8?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,38101,1,2024,11,automatico,Diesel,150,S line,Sport,,Rivenditore,101,cremona,26100,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-24017e026c666320?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,38200,1,2024,23,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,25,bologna,40132,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2025-53573d5ed442d313?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,38200,0,2025,10,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,119,mirano,30035,Veneto,Nord-est
Audi A3 SPB New Model 35 TDI S tronic S line edition Tetto,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-c8840447ad106fa8?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,38250,1,2024,7,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,162,feltre,32032,Veneto,Nord-est
Audi A3 SPB 35 TDI Stronic Sline edition*SENZA VINCOLI*,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2023-1e125898debc94e4?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,38400,2,2023,8,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,132,rimini,47923,Emilia-Romagna,Nord-est
Audi A3 allstreet 2.0 tdi 150cv business s tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2024-decbd906a9b201b2?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D38,38400,1,2024,8,automatico,Diesel,150,Business,Base,,Rivenditore,101,cremona,26100,Lombardia,Nord-ovest
Audi A3 Sportback 35 tdi S line s-tronic  NUOVO MODELLO,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-9e6c74c79c32252e?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38900,1,2024,6,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,292,san benedetto tronto,63074,Marche,Centro
Audi A3 SPB 40 TDI quattro S tronic S Line Advanced,https://autosupermarket.it/annunci/audi-a3-40-tdi-diesel-2022-8d4bc066a98dc60e?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38900,3,2022,65,automatico,Diesel,200,Advanced,Middle,40 TDI,Rivenditore,163,oderzo,31046,Veneto,Nord-est
Audi A3 SPB 40 TDI quattro S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-40-tdi-diesel-2022-d050bcf3d11b4a62?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38900,3,2022,65,automatico,Diesel,200,S line,Sport,40 TDI,Rivenditore,163,oderzo,31046,Veneto,Nord-est
Audi A3 SPB 35 TDI S tronic S line #TETTO #VARI COLORI,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2025-d189a1f0663104b1?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38900,0,2025,1,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,126,martellago,30030,Veneto,Nord-est
Audi A3 SPORTBACK 45 TFSIe PHEV S-TRONIC S-LINE EDITION,https://autosupermarket.it/annunci/audi-a3-45-tfsi-ibrida-2024-65b86eb2fa1f9a0c?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38900,1,2024,12,automatico,Benzina,150,S line,Sport,45 TFSI,Rivenditore,169,san fior,31020,Veneto,Nord-est
Audi A3 SPB 40 TDI quattro S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-40-tdi-diesel-2023-38916d220c5928d2?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38900,2,2023,66,automatico,Diesel,200,Business Advanced,Middle,40 TDI,Rivenditore,31,castenaso,40055,Emilia-Romagna,Nord-est
Audi A3 allstreet 35 TDI S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-a2d201c560c87583?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38900,1,2024,7,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,31,castenaso,40055,Emilia-Romagna,Nord-est
Audi A3 sportback 35 2.0 tdi s line edition s tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2024-e870d5f63bab7177?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38900,1,2024,7,automatico,Diesel,150,S line,Sport,,Rivenditore,101,cremona,26100,Lombardia,Nord-ovest
Audi A3 allstreet 35 TDI S tronic Business,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2025-8e6432405acff160?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38950,0,2025,10,automatico,Diesel,150,Business,Base,35 TDI,Rivenditore,270,san mauro torinese,10156,Piemonte,Nord-ovest
Audi A3 allstreet 35 TDI S tronic Business S LINE INTERNO,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2025-9d5511b0d8d63264?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38950,0,2025,0,automatico,Diesel,150,Business,Base,35 TDI,Rivenditore,270,san mauro torinese,10156,Piemonte,Nord-ovest
Audi A3 SPB 35 TDI 150CV S tronic S Line Edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2025-5797fe5df76f173d?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,38990,0,2025,0,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,495,napoli,80078,Campania,Sud
Audi A3 A3 SPB 1.4 TFSI e-tron S tronic,https://autosupermarket.it/annunci/audi-a3-1-4-diesel-2024-ab701623842317d7?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,39300,1,2024,0,automatico,Diesel,151,S,Performance,,Rivenditore,348,albano laziale,41,Lazio,Centro
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-54715983507dd21b?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,39300,2,2023,10,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-1db1f78e2e82d5a6?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,39300,2,2023,10,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-5332db4ea24a9c7d?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D39,39300,2,2023,10,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-5d71ab883aabedd4?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D40,39300,2,2023,10,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2021-0ce4ced481e7df8b?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D40,39400,4,2021,23,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,132,rimini,47923,Emilia-Romagna,Nord-est
Audi A3 allstreet 30 2.0 tdi business s tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2024-b342acc05f900734?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D40,39400,1,2024,3,automatico,Diesel,150,Business,Base,,Rivenditore,101,cremona,26100,Lombardia,Nord-ovest
"Audi A3 SPB 35Tdi Km0 SLine Matrix Tetto18""Sonos-23%sconto",https://autosupermarket.it/annunci/audi-a3-35-tfsi-diesel-2024-e5610b560bed86b1?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D40,39450,1,2024,10,automatico,Diesel,150,S line,Sport,35 TFSI,Rivenditore,101,cremona,26100,Lombardia,Nord-ovest
Audi A3 A3 Sportback S3 2.0 tfsi quattro s-tronic,https://autosupermarket.it/annunci/audi-a3-2-0-benzina-2021-14a27c26968b5a4f?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D40,39500,4,2021,51,automatico,Benzina,310,Sport,Middle,,Rivenditore,495,napoli,80125,Campania,Sud
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2022-177cf2d0d7072f17?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D40,39500,3,2022,20,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,105,carrara,54033,Toscana,Centro
Audi A3 SPB 35 TDI S tronic S Line #Tetto.Apr#NEWMODEL,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2025-5066f98ee5abe5e8?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D40,39700,0,2025,10,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,119,mirano,30035,Veneto,Nord-est
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-b62048dcf148c125?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D40,39800,1,2024,0,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,216,novara,28100,Piemonte,Nord-ovest
