Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
Opel Corsa Ap58565,https://www.subito.it/auto/opel-corsa-ap58565-firenze-608124179.htm,1.2 75cv,12999.0,16248,manuale,2023,Benzina,75.0,Privato,50121,firenze
Opel Corsa Ap58565,https://www.subito.it/auto/opel-corsa-ap58565-milano-608123620.htm,1.2 75cv,12999.0,16248,manuale,2023,Benzina,75.0,Privato,20121,milano
Opel Corsa 1.5 Diesel Elegance 2020,https://www.subito.it/auto/opel-corsa-1-5-diesel-elegance-2020-cuneo-608115598.htm,1.5 Diesel,13900.0,70000,manuale,2020,Diesel,100.0,Privato,12080,vicoforte
Opel Corsa Gpl Full Optional Unico Prop Ok Neop,https://www.subito.it/auto/opel-corsa-gpl-full-optional-unico-prop-ok-neop-roma-608110931.htm,,13100.0,53500,manuale,2022,GPL,,Privato,118,roma
Opel Corsa Corsa 1.2 Gs 100CV,https://www.subito.it/auto/opel-corsa-corsa-1-2-gs-100cv-caserta-602083998.htm,1.2 75cv,16990.0,0,manuale,2025,Benzina,75.0,Privato,81040,curti
Opel Corsa 1.2 100 CV Gs Line,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-line-piacenza-608098746.htm,1.2 100cv,12800.0,79974,manuale,2022,Benzina,100.0,Privato,29012,caorso
Opel Corsa 1.2 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-2-100-cv-elegance-avellino-608091217.htm,1.2 100cv,13900.0,45000,manuale,2021,Benzina,100.0,Privato,83100,avellino
Opel Corsa 6 Serie 2021,https://www.subito.it/auto/opel-corsa-6-serie-2021-napoli-608076758.htm,,10500.0,56400,manuale,2021,Benzina,,Privato,80121,napoli
Opel Corsa Ap58565,https://www.subito.it/auto/opel-corsa-ap58565-torino-608065536.htm,,12999.0,16248,manuale,2023,Benzina,,Privato,10121,torino
Opel Corsa Ap58565,https://www.subito.it/auto/opel-corsa-ap58565-verona-608065146.htm,,12999.0,16248,manuale,2023,Benzina,,Privato,37121,verona
OPEL Corsa AP58565,https://www.subito.it/auto/opel-corsa-ap58565-catania-608064394.htm,,12999.0,16248,manuale,2023,Benzina,,Privato,95121,catania
OPEL Corsa 1.2 75cv Elegance #NEOPATENTATI,https://www.subito.it/auto/opel-corsa-1-2-75cv-elegance-neopatentati-venezia-608064237.htm,1.2 75cv,11900.0,16400,manuale,2022,Benzina,75.0,Privato,30030,martellago
OPEL Corsa 1.2 75cv GS Full Optional,https://www.subito.it/auto/opel-corsa-1-2-75cv-gs-full-optional-torino-608064097.htm,1.2 75cv,15500.0,1,manuale,2024,Benzina,75.0,Privato,10121,torino
Opel Corsa VI 2020 Benzina 1.2 GS Line s&s 10...,https://www.subito.it/auto/opel-corsa-vi-2020-benzina-1-2-gs-line-s-s-10-rimini-608062916.htm,1.2 75cv,14000.0,58786,automatico,2020,Benzina,75.0,Privato,47921,rimini
Opel Corsa VI 2020 Benzina 1.2 GS Line s&s 10...,https://www.subito.it/auto/opel-corsa-vi-2020-benzina-1-2-gs-line-s-s-10-rimini-608062893.htm,1.2 75cv,14000.0,58786,automatico,2020,Benzina,75.0,Privato,47921,rimini
Opel Corsa 1.2 100 CV Gs,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-padova-599436839.htm,1.2 100cv,14900.0,47964,manuale,2023,Benzina,100.0,Privato,35016,piazzola sul brenta
Opel Corsa 1.2 100 CV Edition,https://www.subito.it/auto/opel-corsa-1-2-100-cv-edition-genova-594806599.htm,1.2 100cv,16900.0,55,manuale,2025,Benzina,100.0,Privato,16121,genova
Opel Corsa 1.2 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-2-100-cv-elegance-lucca-609446182.htm,1.2 100cv,10900.0,73320,manuale,2021,Benzina,100.0,Privato,55022,bagni lucca
Opel Corsa Vi 2020 Benzina 1.2 Gs Line S S 10,https://www.subito.it/auto/opel-corsa-vi-2020-benzina-1-2-gs-line-s-s-10-rimini-608062623.htm,1.2 75cv,14000.0,58786,automatico,2020,Benzina,75.0,Privato,47921,rimini
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-treviso-608047096.htm,1.2 75cv,8500.0,57000,manuale,2021,Benzina,75.0,Privato,31030,casier
Opel Corsa 5 Serie 2020,https://www.subito.it/auto/opel-corsa-5-serie-2020-asti-608042863.htm,,12000.0,84000,automatico,2020,Benzina,,Privato,14100,asti
Opel Corsa 6 Serie 2020 Gpl,https://www.subito.it/auto/opel-corsa-6-serie-2020-gpl-padova-562994625.htm,,13650.0,71000,manuale,2020,GPL,,Privato,35121,padova
Opel Corsa 6 Serie 2021,https://www.subito.it/auto/opel-corsa-6-serie-2021-roma-608007933.htm,,9000.0,68000,manuale,2021,Benzina,,Privato,118,roma
Opel Corsa 1.2 Elegance S S 100CV At8,https://www.subito.it/auto/opel-corsa-1-2-elegance-s-s-100cv-at8-palermo-608004771.htm,1.2 75cv,14300.0,37057,automatico,2023,Benzina,75.0,Privato,90121,palermo
Opel Corsa Edition 1.2 75CV Prezzo Promo,https://www.subito.it/auto/opel-corsa-edition-1-2-75cv-prezzo-promo-roma-608004084.htm,1.2 75cv,10900.0,2750,manuale,2020,Benzina,75.0,Privato,118,roma
Opel Corsa 6A 1.2 Elegance 05 2022 75CV Km15000,https://www.subito.it/auto/opel-corsa-6a-1-2-elegance-05-2022-75cv-km15000-roma-607985411.htm,1.2 75cv,16500.0,15000,manuale,2022,Benzina,75.0,Privato,118,roma
Opel Corsa Gs 100CV Mt6,https://www.subito.it/auto/opel-corsa-gs-100cv-mt6-verona-607949287.htm,,17800.0,2500,manuale,2024,Benzina,,Privato,37121,verona
Opel Corsa Hybrid 100 CV Aut Gs,https://www.subito.it/auto/opel-corsa-hybrid-100-cv-aut-gs-prato-607942041.htm,,21000.0,0,automatico,2025,Ibrido,,Privato,59100,prato
Opel Corsa 2022 Incidentata,https://www.subito.it/auto/opel-corsa-2022-incidentata-lodi-607933091.htm,,3000.0,52000,manuale,2022,Benzina,,Privato,26900,lodi
Opel Corsa 1.2 Benzina 75.C V Fari Led Navigatore,https://www.subito.it/auto/opel-corsa-1-2-benzina-75-c-v-fari-led-navigatore-caserta-607919940.htm,1.2 75cv,10500.0,70409,manuale,2021,Benzina,75.0,Privato,81020,casapulla
Opel Corsa 1.2 75CV Elegance Ok Neopatentati,https://www.subito.it/auto/opel-corsa-1-2-75cv-elegance-ok-neopatentati-udine-607913713.htm,1.2 75cv,12400.0,30189,manuale,2020,Benzina,75.0,Privato,33030,majano
Opel Corsa 6 Serie 2021,https://www.subito.it/auto/opel-corsa-6-serie-2021-agrigento-607906560.htm,,12900.0,66700,automatico,2021,Benzina,,Privato,92100,agrigento
Opel Corsa 1.2 75 CV,https://www.subito.it/auto/opel-corsa-1-2-75-cv-roma-607905203.htm,1.2 75cv,12490.0,49000,manuale,2020,Benzina,75.0,Privato,118,roma
Opel Corsa,https://www.subito.it/auto/opel-corsa-milano-607878594.htm,,11800.0,81000,manuale,2022,Benzina,,Privato,20121,milano
Opel Corsa Vi 2023 Corsa 1.2 Gs S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2023-corsa-1-2-gs-s-s-75cv-lecco-607872640.htm,1.2 75cv,14623.0,31892,manuale,2024,Benzina,75.0,Privato,23890,barzago
Opel Corsa Vi 2023 Corsa 1.2 Gs S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2023-corsa-1-2-gs-s-s-75cv-padova-607872603.htm,1.2 75cv,14623.0,31892,manuale,2024,Benzina,75.0,Privato,35010,san giorgio bosco
Opel Corsa Vi 2023 Corsa 1.2 Gs S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2023-corsa-1-2-gs-s-s-75cv-bologna-607872547.htm,1.2 75cv,14623.0,31892,manuale,2024,Benzina,75.0,Privato,40010,sala bolognese
Opel Corsa Vi 2023 Corsa 1.2 Gs S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2023-corsa-1-2-gs-s-s-75cv-bergamo-607872412.htm,1.2 75cv,14623.0,31892,manuale,2024,Benzina,75.0,Privato,24035,curno
Opel Corsa Vi 2023 Corsa 1.2 Gs S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2023-corsa-1-2-gs-s-s-75cv-roma-607872369.htm,1.2 75cv,14623.0,31892,manuale,2024,Benzina,75.0,Privato,118,roma
Opel Corsa 1.2 Edition Km Certificati,https://www.subito.it/auto/opel-corsa-1-2-edition-km-certificati-taranto-607858123.htm,1.2 75cv,10499.0,50000,manuale,2022,Benzina,75.0,Privato,74011,castellaneta
Opel Corsa 6 Serie,https://www.subito.it/auto/opel-corsa-6-serie-pisa-607852146.htm,,12000.0,23500,manuale,2020,Benzina,,Privato,56017,san giuliano terme
Opel Corsa 1.2 Edition 75CV Km0,https://www.subito.it/auto/opel-corsa-1-2-edition-75cv-km0-padova-607816801.htm,1.2 75cv,17600.0,0,automatico,2024,Benzina,75.0,Privato,35020,albignasego
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-chieti-607792438.htm,1.2 75cv,14490.0,13360,manuale,2024,Benzina,75.0,Privato,66034,lanciano
Opel Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-1-2-elegance-pesaro-urbino-607788916.htm,1.2 75cv,12300.0,7000,manuale,2021,Benzina,75.0,Privato,47868,montecopiolo
Opel Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-1-2-elegance-catania-607775397.htm,1.2 75cv,11900.0,37000,manuale,2021,Benzina,75.0,Privato,95022,aci catena
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-pisa-607767916.htm,1.2 75cv,18900.0,0,manuale,2025,Benzina,75.0,Privato,56048,volterra
Opel corsa 1.2 edition 2021,https://www.subito.it/auto/opel-corsa-1-2-edition-2021-roma-607722589.htm,1.2 75cv,11100.0,53150,manuale,2021,Benzina,75.0,Privato,118,roma
Opel Corsa Elegance Forli,https://www.subito.it/auto/opel-corsa-elegance-forli-cesena-607718044.htm,,13000.0,75400,manuale,2020,Benzina,,Privato,47121,forli
Opel Corsa Nuova 1.2 75CV Mt5,https://www.subito.it/auto/opel-corsa-nuova-1-2-75cv-mt5-frosinone-609446191.htm,1.2 75cv,16900.0,0,manuale,2025,Benzina,75.0,Privato,3023,ceccano
Opel Corsa 1.2 100 CV Edition,https://www.subito.it/auto/opel-corsa-1-2-100-cv-edition-catania-609114403.htm,1.2 100cv,17500.0,0,manuale,2025,Benzina,100.0,Privato,95121,catania
Opel Corsa 1.2 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-2-100-cv-elegance-lucca-609446182.htm,1.2 100cv,10900.0,73320,manuale,2021,Benzina,100.0,Privato,55022,bagni lucca
Opel Corsa 1.2 Blitz Edition,https://www.subito.it/auto/opel-corsa-1-2-blitz-edition-sassari-597768676.htm,1.2 75cv,13000.0,18700,manuale,2022,Benzina,75.0,Privato,7026,olbia
Opel Corsa 1.5 D 100 CV Design Tech,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-design-tech-messina-606910582.htm,1.5 Diesel,14800.0,72334,manuale,2022,Diesel,100.0,Privato,98048,spadafora
Opel Corsa 1.2 5 Porte,https://www.subito.it/auto/opel-corsa-1-2-5-porte-torino-607638540.htm,1.2 75cv,12500.0,22500,manuale,2023,Benzina,75.0,Privato,10036,settimo torinese
Opel Corsa 1.2 100 CV Aut Gs,https://www.subito.it/auto/opel-corsa-1-2-100-cv-aut-gs-torino-603381383.htm,1.2 100cv,21200.0,1,automatico,2025,Benzina,100.0,Privato,10024,moncalieri
Opel Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-1-2-elegance-torino-606456010.htm,1.2 75cv,13200.0,73200,manuale,2021,GPL,75.0,Privato,10024,moncalieri
Opel Corsa 1.2 100 CV Aut Gs,https://www.subito.it/auto/opel-corsa-1-2-100-cv-aut-gs-torino-605848077.htm,1.2 100cv,18800.0,8000,automatico,2024,Benzina,100.0,Privato,10024,moncalieri
Opel Corsa 1.2 Elegance S S 100CV At8,https://www.subito.it/auto/opel-corsa-1-2-elegance-s-s-100cv-at8-napoli-599435039.htm,1.2 75cv,14300.0,37057,automatico,2023,Benzina,75.0,Privato,80121,napoli
Opel Corsa 1.2 100 CV Gs Line,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-line-rovigo-607541696.htm,1.2 100cv,13900.0,28430,manuale,2021,Benzina,100.0,Privato,45100,rovigo
Opel Corsa 1.2 Edition S S 100CV,https://www.subito.it/auto/opel-corsa-1-2-edition-s-s-100cv-napoli-599435696.htm,1.2 75cv,12300.0,40931,manuale,2023,Benzina,75.0,Privato,80121,napoli
Opel Corsa 1.2 75CV Gpl,https://www.subito.it/auto/opel-corsa-1-2-75cv-gpl-novara-607538275.htm,1.2 75cv,10500.0,60500,manuale,2022,GPL,75.0,Privato,28100,novara
Opel Corsa 1.2 Gs,https://www.subito.it/auto/opel-corsa-1-2-gs-torino-595776454.htm,1.2 75cv,17300.0,18800,manuale,2024,Benzina,75.0,Privato,10024,moncalieri
Opel Corsa 1200 75 CV,https://www.subito.it/auto/opel-corsa-1200-75-cv-bologna-607498206.htm,1.2 75cv,9950.0,68700,manuale,2021,Benzina,75.0,Privato,40121,bologna
Opel Corsa Gs Line,https://www.subito.it/auto/opel-corsa-gs-line-caserta-607489215.htm,1.5 Diesel,14000.0,60000,manuale,2020,Diesel,100.0,Privato,81031,aversa
Opel Corsa Hybrid 100 CV Automatica,https://www.subito.it/auto/opel-corsa-hybrid-100-cv-automatica-teramo-607473859.htm,,20500.0,0,automatico,2024,Ibrido,,Privato,64011,alba adriatica
Opel Corsa 1.2 75 CV,https://www.subito.it/auto/opel-corsa-1-2-75-cv-belluno-607454140.htm,1.2 75cv,10500.0,71000,manuale,2020,Benzina,75.0,Privato,32032,feltre
Opel Corsa 6 Serie 2022,https://www.subito.it/auto/opel-corsa-6-serie-2022-latina-607442853.htm,,15000.0,4870,manuale,2022,Benzina,,Privato,4012,cisterna latina
Opel Corsa 1.5 D 100 CV Gs Line,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-gs-line-campobasso-607442359.htm,1.5 Diesel,13800.0,70750,manuale,2020,Diesel,100.0,Privato,86035,larino
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-vicenza-558696809.htm,1.2 75cv,12900.0,61000,manuale,2021,Benzina,75.0,Privato,36078,valdagno
Opel Corsa 1.2 Edition Gpl 75CV,https://www.subito.it/auto/opel-corsa-1-2-edition-gpl-75cv-roma-607423193.htm,1.2 75cv,11000.0,81000,manuale,2020,Benzina,75.0,Privato,118,roma
Opel Corsa 1.5 D 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-elegance-viterbo-607412604.htm,1.5 Diesel,15390.0,49393,manuale,2022,Diesel,100.0,Privato,1030,vitorchiano
Opel Corsa 1.2 100 CV,https://www.subito.it/auto/opel-corsa-1-2-100-cv-ferrara-607390397.htm,1.2 100cv,14890.0,0,manuale,2024,Benzina,100.0,Privato,44121,ferrara
Opel Corsa Vi 2023.1 2 Gs S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2023-1-2-gs-s-s-75cv-rimini-607390293.htm,1.2 75cv,15490.0,21589,manuale,2024,Benzina,75.0,Privato,47921,rimini
Opel Corsa Vi 2023.1 2 Gs S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2023-1-2-gs-s-s-75cv-rimini-607390055.htm,1.2 75cv,15490.0,21589,manuale,2024,Benzina,75.0,Privato,47921,rimini
Opel Corsa Vi 2023.1 2 Gs S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2023-1-2-gs-s-s-75cv-rimini-607390019.htm,1.2 75cv,15490.0,21589,manuale,2024,Benzina,75.0,Privato,47921,rimini
Opel Corsa 1.5 Diesel 100 CV Edition,https://www.subito.it/auto/opel-corsa-1-5-diesel-100-cv-edition-novara-588043279.htm,1.5 Diesel,16300.0,15000,manuale,2023,Diesel,100.0,Privato,28024,gozzano
Opel Corsa 1.2 Elegance s&s 100cv at8,https://www.subito.it/auto/opel-corsa-1-2-elegance-s-s-100cv-at8-napoli-599435502.htm,1.2 75cv,14300.0,32751,automatico,2023,Benzina,75.0,Privato,80121,napoli
OPEL Corsa NR95610,https://www.subito.it/auto/opel-corsa-nr95610-bologna-607334298.htm,,14899.0,8899,manuale,2024,Benzina,,Privato,40121,bologna
OPEL Corsa NR95610,https://www.subito.it/auto/opel-corsa-nr95610-milano-607334146.htm,,14899.0,8899,manuale,2024,Benzina,,Privato,20121,milano
OPEL Corsa NR95610,https://www.subito.it/auto/opel-corsa-nr95610-cagliari-607333936.htm,,14899.0,8899,manuale,2024,Benzina,,Privato,9121,cagliari
Opel Corsa Nr95610,https://www.subito.it/auto/opel-corsa-nr95610-palermo-607333490.htm,,14899.0,8899,manuale,2024,Benzina,,Privato,90121,palermo
Opel Corsa 1.2 75CV Soli Km 72 000 Carplay 2021,https://www.subito.it/auto/opel-corsa-1-2-75cv-soli-km-72-000-carplay-2021-brindisi-604557898.htm,1.2 75cv,11300.0,72074,manuale,2021,Benzina,75.0,Privato,72023,mesagne
Opel Corsa New Gs Line 1.5 D 100CV Bi Color Fari,https://www.subito.it/auto/opel-corsa-new-gs-line-1-5-d-100cv-bi-color-fari-catania-606459501.htm,1.5 Diesel,13890.0,86241,manuale,2021,Diesel,100.0,Privato,95040,mirabella imbaccari
Opel Corsa Vi 2020.1 2 Edition S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2020-1-2-edition-s-s-75cv-bari-604792382.htm,1.2 75cv,13200.0,56583,manuale,2023,Benzina,75.0,Privato,70121,bari
Opel Corsa Nr95610,https://www.subito.it/auto/opel-corsa-nr95610-sassari-607333206.htm,,14899.0,8899,manuale,2024,Benzina,,Privato,7100,sassari
Opel Corsa Nr95610,https://www.subito.it/auto/opel-corsa-nr95610-catania-607332783.htm,,14899.0,8899,manuale,2024,Benzina,,Privato,95121,catania
Opel Corsa Nr95610,https://www.subito.it/auto/opel-corsa-nr95610-bari-607332415.htm,1.5 Diesel,14899.0,8899,manuale,2024,Benzina,100.0,Privato,70121,bari
Opel Corsa Nr95610,https://www.subito.it/auto/opel-corsa-nr95610-torino-607332382.htm,,14899.0,8899,manuale,2024,Benzina,,Privato,10121,torino
Opel Corsa Nr95610,https://www.subito.it/auto/opel-corsa-nr95610-verona-607332347.htm,,14899.0,8899,manuale,2024,Benzina,,Privato,37121,verona
Opel Corsa Nr95610,https://www.subito.it/auto/opel-corsa-nr95610-firenze-607331863.htm,,14899.0,8899,manuale,2024,Benzina,,Privato,50121,firenze
Opel Corsa 1.2 100.C V Elegange Navigatore Androi,https://www.subito.it/auto/opel-corsa-1-2-100-c-v-elegange-navigatore-androi-caserta-524326861.htm,1.2 100cv,13990.0,3100,manuale,2022,Benzina,100.0,Privato,81020,casapulla
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-macerata-603227232.htm,1.2 75cv,11900.0,89000,manuale,2021,Benzina,75.0,Privato,62012,civitanova marche
Opel Corsa 1.2 100CV 2023 Elegance Promo,https://www.subito.it/auto/opel-corsa-1-2-100cv-2023-elegance-promo-napoli-596239419.htm,1.2 100cv,12490.0,27000,manuale,2023,Benzina,100.0,Privato,80121,napoli
Opel Corsa 1.2 75CV Design Tech,https://www.subito.it/auto/opel-corsa-1-2-75cv-design-tech-firenze-603765407.htm,1.2 75cv,11900.0,67900,manuale,2022,Benzina,75.0,Privato,50121,firenze
Opel Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-1-2-elegance-verona-607271908.htm,1.2 75cv,13500.0,39700,manuale,2021,Benzina,75.0,Privato,37059,zevio
Opel Corsa 6 Serie 2020 Pesaro,https://www.subito.it/auto/opel-corsa-6-serie-2020-pesaro-urbino-607252191.htm,,7100.0,80000,manuale,2020,Diesel,,Privato,61040,fratte rosa
Opel Corsa 6 Serie 2024,https://www.subito.it/auto/opel-corsa-6-serie-2024-caltanissetta-607244675.htm,,13600.0,15984,manuale,2024,Benzina,,Privato,93100,caltanissetta
Opel Corsa 1.5 D 33 000 Km Edition,https://www.subito.it/auto/opel-corsa-1-5-d-33-000-km-edition-modena-607214240.htm,1.5 Diesel,16500.0,33200,manuale,2023,Diesel,100.0,Privato,41037,mirandola
Opel Corsa 1.2 Edition S S 100CV,https://www.subito.it/auto/opel-corsa-1-2-edition-s-s-100cv-roma-607195282.htm,1.2 75cv,11500.0,44700,manuale,2021,Benzina,75.0,Privato,118,roma
Opel Corsa 6 Serie 2021,https://www.subito.it/auto/opel-corsa-6-serie-2021-roma-607194757.htm,,9800.0,68000,manuale,2021,Benzina,,Privato,118,roma
Opel Corsa 6 Serie 2024 Solo 15000 Km,https://www.subito.it/auto/opel-corsa-6-serie-2024-solo-15000-km-roma-607188058.htm,1.5 Diesel,13000.0,15000,manuale,2023,Benzina,100.0,Privato,118,roma
Opel Corsa 1.2 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-2-100-cv-elegance-messina-607183914.htm,1.2 100cv,11499.0,66000,manuale,2021,Benzina,100.0,Privato,98077,santo stefano camastra
Opel Corsa 1.2 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-2-100-cv-elegance-salerno-607178246.htm,1.2 100cv,11990.0,44000,manuale,2022,Benzina,100.0,Privato,84091,battipaglia
Opel Corsa 1.2 Bz 75 CV Edition,https://www.subito.it/auto/opel-corsa-1-2-bz-75-cv-edition-siracusa-607156218.htm,1.2 75cv,12900.0,42511,manuale,2022,Benzina,75.0,Privato,96013,carlentini
Opel Corsa 1.5 D 100 CV Edition,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-edition-benevento-607114589.htm,1.5 Diesel,12900.0,87324,manuale,2021,Diesel,100.0,Privato,82020,paduli
Opel Corsa 6 Serie,https://www.subito.it/auto/opel-corsa-6-serie-verona-607105538.htm,,10100.0,81000,manuale,2020,Benzina,,Privato,37121,verona
Opel Corsa 6 Serie 2023,https://www.subito.it/auto/opel-corsa-6-serie-2023-roma-607101234.htm,1.2 75cv,19000.0,26000,automatico,2023,Benzina,75.0,Privato,118,roma
Opel Corsa Tf92920,https://www.subito.it/auto/opel-corsa-tf92920-bari-607090954.htm,,14099.0,21372,manuale,2023,Benzina,,Privato,70121,bari
Opel Corsa Tf92920,https://www.subito.it/auto/opel-corsa-tf92920-verona-607090280.htm,,14099.0,21372,manuale,2023,Benzina,,Privato,37121,verona
OPEL Corsa TF92920,https://www.subito.it/auto/opel-corsa-tf92920-firenze-607088264.htm,,14099.0,21372,manuale,2023,Benzina,,Privato,50121,firenze
OPEL Corsa TF92920,https://www.subito.it/auto/opel-corsa-tf92920-catania-607087647.htm,,14099.0,21372,manuale,2023,Benzina,,Privato,95121,catania
OPEL Corsa TF92920,https://www.subito.it/auto/opel-corsa-tf92920-torino-607087493.htm,,14099.0,21372,manuale,2023,Benzina,,Privato,10121,torino
OPEL Corsa TF92920,https://www.subito.it/auto/opel-corsa-tf92920-sassari-607087361.htm,,14099.0,21372,manuale,2023,Benzina,,Privato,7100,sassari
Opel Corsa Tf92920,https://www.subito.it/auto/opel-corsa-tf92920-milano-607085122.htm,1.2 75cv,14099.0,21372,manuale,2023,Benzina,75.0,Privato,20121,milano
Opel Corsa 1.2 100 CV Gs Line My24,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-line-my24-torino-584141262.htm,1.2 100cv,15900.0,15000,manuale,2024,Benzina,100.0,Privato,10036,settimo torinese
Opel Corsa 1.2 75CV Gs Vari Colori,https://www.subito.it/auto/opel-corsa-1-2-75cv-gs-vari-colori-venezia-609917668.htm,1.2 75cv,15900.0,15000,manuale,2024,Benzina,75.0,Privato,30030,martellago
Opel Corsa 1.2 100CV At8 Edition,https://www.subito.it/auto/opel-corsa-1-2-100cv-at8-edition-milano-610403106.htm,1.2 100cv,13890.0,23387,automatico,2022,Benzina,100.0,Privato,20087,robecco sul naviglio
Opel Corsa Tf92920,https://www.subito.it/auto/opel-corsa-tf92920-palermo-607084856.htm,,14099.0,21372,manuale,2023,Benzina,,Privato,90121,palermo
Opel Corsa Tf92920,https://www.subito.it/auto/opel-corsa-tf92920-cagliari-607083817.htm,,14099.0,21372,manuale,2023,Benzina,,Privato,9121,cagliari
Opel Corsa Tf92920,https://www.subito.it/auto/opel-corsa-tf92920-bologna-607082018.htm,,14099.0,21372,manuale,2023,Benzina,,Privato,40121,bologna
Opel Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-1-2-elegance-roma-581021686.htm,1.2 75cv,14750.0,52112,manuale,2021,Benzina,75.0,Privato,15,monterotondo
Opel Corsa Nuova Ultimate 1.2 100 CV Mt6 Da C,https://www.subito.it/auto/opel-corsa-nuova-ultimate-1-2-100-cv-mt6-da-c-frosinone-607069369.htm,1.2 100cv,16900.0,14500,manuale,2024,Benzina,100.0,Privato,3023,ceccano
Opel Corsa Gs 1200 Turbo Benzina 100 CV,https://www.subito.it/auto/opel-corsa-gs-1200-turbo-benzina-100-cv-pescara-607067630.htm,1.2 75cv,18300.0,7000,manuale,2024,Benzina,75.0,Privato,65019,pianella
Opel Corsa 1.2 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-2-100-cv-elegance-lecce-607059126.htm,1.2 100cv,9490.0,118000,manuale,2021,Benzina,100.0,Privato,73010,surbo
Corsa 2020,https://www.subito.it/auto/corsa-2020-viterbo-607047763.htm,,5000.0,60000,manuale,2020,Diesel,,Privato,1100,viterbo
Opel Corsa,https://www.subito.it/auto/opel-corsa-padova-607043078.htm,,12000.0,53000,manuale,2022,Benzina,,Privato,35012,camposampiero
Opel Corsa 1.2 Benz 100CV Navy Edition 68 000Km Reggio,https://www.subito.it/auto/opel-corsa-1-2-benz-100cv-navy-edition-68-000km-reggio-calabria-607035993.htm,1.2 75cv,12900.0,68000,manuale,2020,Benzina,75.0,Privato,89013,gioia tauro
Opel Corsa Gs Line 1.2 130CV,https://www.subito.it/auto/opel-corsa-gs-line-1-2-130cv-milano-607004515.htm,1.2 130cv,14000.0,45000,automatico,2022,Benzina,130.0,Privato,20098,san giuliano milanese
Opel Corsa 6 Serie Corsa 1.2,https://www.subito.it/auto/opel-corsa-6-serie-corsa-1-2-livorno-606997707.htm,1.2 75cv,16000.0,8120,manuale,2024,Benzina,75.0,Privato,57121,livorno
Opel Corsa 6 Serie Corsa 1.2,https://www.subito.it/auto/opel-corsa-6-serie-corsa-1-2-livorno-606997633.htm,1.2 75cv,16000.0,8120,manuale,2024,Benzina,75.0,Privato,57121,livorno
Opel Corsa 6 Serie 2020,https://www.subito.it/auto/opel-corsa-6-serie-2020-milano-606954884.htm,,8000.0,118000,manuale,2020,Diesel,,Privato,20121,milano
Opel Corsa 1.5 D 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-elegance-potenza-606890632.htm,1.5 Diesel,9999.0,170000,manuale,2021,Diesel,100.0,Privato,85050,marsicovetere
Opel Corsa 5 Serie 2023,https://www.subito.it/auto/opel-corsa-5-serie-2023-sassari-606864145.htm,,16000.0,29000,manuale,2023,Benzina,,Privato,7100,sassari
Opel Corsa 1.5 D 100 CV Edition,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-edition-trapani-606849849.htm,1.5 Diesel,12900.0,83470,manuale,2022,Diesel,100.0,Privato,91011,alcamo
Opel Corsa 75CV 5 Porte,https://www.subito.it/auto/opel-corsa-75cv-5-porte-torino-606828565.htm,,13000.0,20000,automatico,2023,Benzina,,Privato,10121,torino
